"Horizon","Modele_Meteo_Desc","Scenario","Categorie","Pluie_Moyenne_mm","Ecoulement_Global_Moy","Evaporation_Global_Moy","Captage_Global_Moy","Remplissage_20Mars_Moy","Remplissage_1Sept_Moy"
"2030-2040 (Proche)","HadGEM2 (Extrême sec)","4. Opti (Vidange seule)","1. Étang de Tête",995.135616,0.09838840950946331,0.17327221443577476,0.37253829863514365,38.96766608065272,19.305757357891476
"2030-2040 (Proche)","HadGEM2 (Extrême sec)","4. Opti (Vidange seule)","2. Étang de Milieu",995.135616,0.09838840950946331,0.17327221443577476,0.37253829863514365,68.11271345080374,38.53247261925835
"2030-2040 (Proche)","HadGEM2 (Extrême sec)","4. Opti (Vidange seule)","3. Étang Exutoire",995.135616,0.09838840950946331,0.17327221443577476,0.37253829863514365,79.21585532943642,46.161845347652154
"2030-2040 (Proche)","HadGEM2 (Extrême sec)","5. Opti (Synchronisation Totale)","1. Étang de Tête",995.135616,0.09979518673697435,0.17277297773603606,0.372466051857142,38.96766608065272,19.305757357891476
"2030-2040 (Proche)","HadGEM2 (Extrême sec)","5. Opti (Synchronisation Totale)","2. Étang de Milieu",995.135616,0.09979518673697435,0.17277297773603606,0.372466051857142,67.81305578611911,38.31893029178708
"2030-2040 (Proche)","HadGEM2 (Extrême sec)","5. Opti (Synchronisation Totale)","3. Étang Exutoire",995.135616,0.09979518673697435,0.17277297773603606,0.372466051857142,79.21585532943642,46.161845347652154
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","1. Aléatoire (Taille)","1. Étang de Tête",971.089344,0.08971259905271932,0.16992448948976235,0.36105499372092886,40.60130729977671,19.575873205334307
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","1. Aléatoire (Taille)","2. Étang de Milieu",971.089344,0.08971259905271932,0.16992448948976235,0.36105499372092886,57.14276231171525,34.030190386696376
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","1. Aléatoire (Taille)","3. Étang Exutoire",971.089344,0.08971259905271932,0.16992448948976235,0.36105499372092886,79.67751994035405,51.538430950007594
"2030-2040 (Proche)","IPSL-CM5A (Hiver humide/Été extrême)","2. Aléatoire (Fixe)","1. Étang de Tête",971.089344,0.09245563593829807,0.16803566389480973,0.36097338143236896,47.5845376136859,22.94357860262062
